created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Dec 07 13:48:10 +0000 2023;1732758903983911251;"IKN di bawah kepemimpinan Ganjar Pranowo bukan sekadar kota, melainkan cita-cita untuk menciptakan model pembangunan yang berkelanjutan. @meryqamariahh  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/iaBk7iSgoR";0;0;0;0;in;1686687372929572864;1732758903983911251;ikakeyra;https://twitter.com/ikakeyra/status/1732758903983911251
Thu Dec 07 13:48:07 +0000 2023;1732758889442291939;"@kiki_daliyo Ganjar Pranowo diharapkan dapat melibatkan berbagai pihak dalam melanjutkan pembangunan IKN. Ganjar Tuntaskan IKN";0;0;0;1;in;1704979551971872770;1732663502844879315;QuinnWoody50784;https://twitter.com/QuinnWoody50784/status/1732758889442291939
Thu Dec 07 13:48:04 +0000 2023;1732758880613183654;"Dari 3 capres baru pak Ganjar Pranowo yg menyatakan akan melanjutkan pembangunan IKN yg lain masih di ragukan komitmen nya.  #GassGanjarMahfud https://t.co/TpiZwZ3mYn";0;2;1;1;in;3040738412;1732758880613183654;GaMauntuk2024;https://twitter.com/GaMauntuk2024/status/1732758880613183654
Thu Dec 07 13:48:02 +0000 2023;1732758868655210883;"IKN akan menjadi bukti nyata bahwa Ganjar Pranowo adalah pemimpin yang mampu mengubah visi menjadi kenyataan. @ndynz_  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/iCwFUAveQW";0;0;0;0;in;1683727416156643328;1732758868655210883;r_tazzami;https://twitter.com/r_tazzami/status/1732758868655210883
Thu Dec 07 13:47:56 +0000 2023;1732758845569872024;"@seruanhl @ganjarpranowo @mohmahfudmd @Aryprasetyo85 @BiLLRaY2019 @selfmirror_ @007koteka @NgkongRoses @B1nt4ng_K1r4r4 @tnmuda yang pasti pasti aja yaitu dukung pasangan calon nomer 3 ini. Ganjar Tuntaskan IKN";0;0;0;0;in;1461342024951472137;1732649439662338222;PinaDamayanti6;https://twitter.com/PinaDamayanti6/status/1732758845569872024
Thu Dec 07 13:47:55 +0000 2023;1732758842965115097;"Melalui pernyataannya, Ganjar Pranowo menggambarkan IKN sebagai proyek nasional yang menggabungkan kepentingan ekonomi, lingkungan, dan sosial. @mesmerrific  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/4SlOYBiUCh";0;0;0;0;in;1686765680324939776;1732758842965115097;wiboworahmann;https://twitter.com/wiboworahmann/status/1732758842965115097
Thu Dec 07 13:47:53 +0000 2023;1732758832823050691;"@ganjarpranowo Dukung terus pak ganjar, agar tahun depan bisa menang dan menjadi pemimpin di ikn";0;0;0;0;in;1687295796348440576;1732635553949212783;AjufMad;https://twitter.com/AjufMad/status/1732758832823050691
Thu Dec 07 13:47:49 +0000 2023;1732758815374999915;"@kompascom Putra Ganjar Pranowo, Alam, berpesan agar ayahnya tetap bahagia dalam menjalani tugas sebagai presiden kelak.";0;0;0;0;in;1702275505922441216;1732582002883428688;myahuksaol;https://twitter.com/myahuksaol/status/1732758815374999915
Thu Dec 07 13:47:49 +0000 2023;1732758815106605461;"Ganjar Pranowo selalu hadir dengan inovasi yang memudahkan masyarakat. Program KTP SAKTI ini contohnya! @Vlipsh1  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/fXIGh6v1JY";0;0;0;0;in;1687038671621701632;1732758815106605461;ridhoulam;https://twitter.com/ridhoulam/status/1732758815106605461
Thu Dec 07 13:47:48 +0000 2023;1732758811327484074;"Ganjar Pranowo menunjukkan kepeduliannya terhadap ekonomi baru/digital yang akan dihadirkan oleh IKN. @neithernaur  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/Vl8WsfME4j";0;0;0;0;in;1683789398083772416;1732758811327484074;indahh_nurull;https://twitter.com/indahh_nurull/status/1732758811327484074
Thu Dec 07 13:47:47 +0000 2023;1732758809083609390;"Ganjar Pranowo menunjukkan komitmennya yang kuat terhadap pembangunan Indonesia Maju dengan kunjungannya ke IKN. @necrothick  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/lny137kaAR";0;0;0;0;in;1683704265121091586;1732758809083609390;Feliciaantsy_;https://twitter.com/Feliciaantsy_/status/1732758809083609390
Thu Dec 07 13:47:44 +0000 2023;1732758795233992824;"@ganjarpranowo IKN adalah jawaban atas pertanyaan "Kapan Indonesia bagian tengah ada pembangunan?"";0;0;0;0;in;1699008085837434880;1732635553949212783;leledumbo122315;https://twitter.com/leledumbo122315/status/1732758795233992824
Thu Dec 07 13:47:43 +0000 2023;1732758791404597451;"Ganjar Pranowo dengan KTP SAKTI menciptakan terobosan luar biasa dalam peningkatan kualitas hidup rakyat Indonesia. @Pottahead4  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/S6iFUBTtlZ";0;0;0;0;in;1687297389244334080;1732758791404597451;ind1ramhrniii;https://twitter.com/ind1ramhrniii/status/1732758791404597451
Thu Dec 07 13:47:40 +0000 2023;1732758779333333162;"Program unggulan KTP SAKTI menciptakan momentum positif dalam pembangunan nasional di era kepemimpinan Ganjar Pranowo. @potachipsto  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/lKKdJvODg4";0;0;0;0;in;1687290021374791680;1732758779333333162;aurafelicia9;https://twitter.com/aurafelicia9/status/1732758779333333162
Thu Dec 07 13:47:39 +0000 2023;1732758775252291796;"Kunjungan ini memperlihatkan bahwa Ganjar Pranowo memiliki visi jelas untuk menciptakan lapangan kerja dan mengurangi pengangguran. @NelisaaS  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/QUqnRFMUI7";0;0;0;0;in;1683738015057993730;1732758775252291796;EkiMustaki4;https://twitter.com/EkiMustaki4/status/1732758775252291796
Thu Dec 07 13:47:36 +0000 2023;1732758761541091723;"Dengan mengunjungi IKN, Ganjar Pranowo tidak hanya berbicara, melainkan juga meresapi dan memahami betapa pentingnya pembangunan ini untuk masa depan bangsa. @mindofgwen  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/RZ7zdHJBl0";0;0;0;0;in;1687044975173976064;1732758761541091723;Sari11Kurnia;https://twitter.com/Sari11Kurnia/status/1732758761541091723
Thu Dec 07 13:47:35 +0000 2023;1732758757325865406;"Ganjar Pranowo, dengan penuh semangat, memimpin Indonesia menuju era baru melalui IKN sebagai proyek ambisius dan berdampak positif. @min9yu_cin  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/3XvIndMLT4";0;0;0;0;in;1691021769304666112;1732758757325865406;agungsaput94574;https://twitter.com/agungsaput94574/status/1732758757325865406
Thu Dec 07 13:47:34 +0000 2023;1732758754440208663;"@ekokuntadhi1 Ya Allah menangkanlah Ganjar Pranowo jadi presiden RI";0;0;0;0;in;1704586879855661056;1732623781557084189;LPaul25634;https://twitter.com/LPaul25634/status/1732758754440208663
Thu Dec 07 13:47:28 +0000 2023;1732758726883549373;"@AremaNita__ @mohmahfudmd @ganjarpranowo @BayuAngora @duniamaya_29 Kasian umat islam cuma di butuhkan saat pemilihan bersatulah umat islam, karena islam rahmat bagi indonesia.";0;0;0;0;in;1384561504314265601;1732712304251384020;Alexand55596633;https://twitter.com/Alexand55596633/status/1732758726883549373
Thu Dec 07 13:47:24 +0000 2023;1732758712300011932;"Keberlanjutan pembangunan IKN di bawah kepemimpinan Ganjar Pranowo memberikan keyakinan bahwa Indonesia akan melangkah ke arah yang lebih baik. @minarikyeom  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/SXAA5RVMbw";0;0;0;0;in;1686651969287708672;1732758712300011932;novawijayantii;https://twitter.com/novawijayantii/status/1732758712300011932
Thu Dec 07 13:47:23 +0000 2023;1732758707782795304;"@ganjarpranowo Betul pak,semoga pak Ganjar bisa meneruskan  mengawasi proyek IKN 🙏";0;0;0;0;in;1590550521290465280;1732635553949212783;Juanajjj19;https://twitter.com/Juanajjj19/status/1732758707782795304
Thu Dec 07 13:47:23 +0000 2023;1732758706864201896;"Ganjar Pranowo membawa angin segar dengan inovasi terbarunya, KTP SAKTI, yang mempermudah akses warga ke layanan pemerintah. @panthenoI  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/QhAJHOTPsa";0;0;0;0;in;1686232581958995968;1732758706864201896;SinarRembu39931;https://twitter.com/SinarRembu39931/status/1732758706864201896
Thu Dec 07 13:47:21 +0000 2023;1732758696932016417;"Ganjar Pranowo membawa semangat keberlanjutan dalam pembangunan IKN, memastikan kesinambungan proyek tersebut. @nebula_orionie  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/htsuVlnMNw";0;0;0;0;in;1687032939924905985;1732758696932016417;bilqisptrrr;https://twitter.com/bilqisptrrr/status/1732758696932016417
Thu Dec 07 13:47:13 +0000 2023;1732758664010932273;"@Duren___ Ini harusnya jd bahan utk ditanyakan oleh Pak @ganjarpranowo kpd Prbw. Diulang oleh Pak @mohmahfudmd kpd GRR utk memastikan, apakah rencana gila itu benar ada dlm program mereka. Tanyakan juga bgm nasib WNI prasejahtera 1,2 dan orang miskin? Jaminan kesehatan dan pendidikannya.";0;2;0;2;in;1605933061455036416;1732681498879504642;Pe_Enestee;https://twitter.com/Pe_Enestee/status/1732758664010932273
Thu Dec 07 13:47:08 +0000 2023;1732758645023416470;"Melalui kunjungan ini, Ganjar Pranowo menunjukkan bahwa IKN adalah investasi masa depan yang nilainya akan terus bertumbuh. @nelophile  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/n7zKMugiPR";0;0;0;0;in;1683736659005931520;1732758645023416470;nugraha_fa10131;https://twitter.com/nugraha_fa10131/status/1732758645023416470
Thu Dec 07 13:47:06 +0000 2023;1732758636458545430;"IKN adalah proyek besar yang dipimpin oleh Ganjar Pranowo sebagai upaya mencapai tujuan besar bagi Indonesia. @NexKnth  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/uV8ucT4XuL";0;0;0;0;in;1684046314278096898;1732758636458545430;prasetya_bimae;https://twitter.com/prasetya_bimae/status/1732758636458545430
Thu Dec 07 13:47:05 +0000 2023;1732758631479943333;"@Gus_Raharjo @ganjarpranowo program yg sangat dibutuhkan rakyat Indonesia Ganjar Tuntaskan IKN";0;0;0;0;in;1636569005388632066;1732646210912296966;skzbestboi;https://twitter.com/skzbestboi/status/1732758631479943333
Thu Dec 07 13:47:05 +0000 2023;1732758630376857909;"Dukungan tanpa ragu untuk Ganjar Pranowo yang ingin mewujudkan IKN sebagai pusat ekonomi hijau di Indonesia. @newwieast  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/eOXvq2YhRg";0;0;0;0;in;1684476300839505920;1732758630376857909;Aldo90Cahy39878;https://twitter.com/Aldo90Cahy39878/status/1732758630376857909
Thu Dec 07 13:46:58 +0000 2023;1732758602442752325;"Ganjar Pranowo dan Prof Mahfud, sebagai tim pemenangan IKN, diharapkan dapat mewujudkan impian Bung Karno dan cita-cita Pak Jokowi untuk Indonesia yang lebih baik. @n0suid  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/9ajtEBRwI3";0;0;0;0;in;1683685976315670528;1732758602442752325;ArestiElla1;https://twitter.com/ArestiElla1/status/1732758602442752325
Thu Dec 07 13:46:55 +0000 2023;1732758589474013240;"@Gus_Raharjo @ganjarpranowo Gaspol nomor tiga bersama Ganjar sejahtera bersama Ganjar Tuntaskan IKN";0;0;0;0;in;1699692947443490816;1732646210912296966;jegeez;https://twitter.com/jegeez/status/1732758589474013240
Thu Dec 07 13:46:54 +0000 2023;1732758584000446955;"Dengan KTP SAKTI, Ganjar Pranowo membuktikan bahwa keberlanjutan program adalah kuncinya untuk kesejahteraan rakyat. @potpaawa  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/WxfTIhzA0L";0;0;0;0;in;1687714505885933569;1732758584000446955;riarosaliiaa;https://twitter.com/riarosaliiaa/status/1732758584000446955
Thu Dec 07 13:46:53 +0000 2023;1732758581626503247;"Ganjar Pranowo diharapkan dapat memimpin Indonesia menuju perubahan positif, menjadikan negeri ini sebagai teladan dalam pembangunan berkelanjutan. @Rerybukanlarry  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/4Hq4rfZS9G";0;0;0;0;in;1682016542178025473;1732758581626503247;KurniaaYuda;https://twitter.com/KurniaaYuda/status/1732758581626503247
Thu Dec 07 13:46:52 +0000 2023;1732758576673017940;"Ganjar Pranowo memberikan sentuhan personal dalam pembangunan IKN, memastikan setiap aspek menggambarkan keberlanjutan dan harmoni. @nealasmitten  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/q7Mnsn97XU";0;0;0;0;in;1681194660545347584;1732758576673017940;LastriSarasti;https://twitter.com/LastriSarasti/status/1732758576673017940
Thu Dec 07 13:46:49 +0000 2023;1732758566082363822;"Ganjar Pranowo menyatakan tekadnya untuk mempercepat pembangunan IKN, menggambarkan keinginannya agar proyek ini segera menjadi kenyataan yang bermanfaat bagi masyarakat. @na_nyangi0813  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/lW9Ltowvr3";0;0;0;0;in;1683510401244467200;1732758566082363822;__sophiaalia;https://twitter.com/__sophiaalia/status/1732758566082363822
Thu Dec 07 13:46:48 +0000 2023;1732758560151589350;"@Adrianussatrio @ganjarpranowo Mas boleh bagi link visi misinya";0;0;0;0;in;1411849003965112321;1732579534455836773;Wayyujii;https://twitter.com/Wayyujii/status/1732758560151589350
Thu Dec 07 13:46:47 +0000 2023;1732758557781881331;"@Gus_Raharjo @ganjarpranowo Ganjar Tuntaskan IKN IKN itu adalah program masa depan Indonesia, jadi pembangunannya mesti terus berlanjut";0;0;0;0;in;1706966079296409600;1732646210912296966;Alfariq_Hafiz;https://twitter.com/Alfariq_Hafiz/status/1732758557781881331
Thu Dec 07 13:46:32 +0000 2023;1732758492916904231;"@GunturListiawa1 @Ganjaran_app @Uki23 @ganjarpranowo Hahaaahaaa, kok larinya nyuruh kacaan? Hebat nih pendukung capres yg hobinya bokep.  Emangnya dianggap betul ya org penggemar bokep jangan dianggap salah? Bakal jadi bapak bokep tuh, bukan bapak bangsa.";0;0;0;0;in;862622815899365376;1732289162773184550;RizalHusein4;https://twitter.com/RizalHusein4/status/1732758492916904231
Thu Dec 07 13:46:32 +0000 2023;1732758492069716220;"Pembangunan Kota Z di seluruh Indonesia diharapkan dapat menciptakan pemerataan pembangunan, suatu visi yang diperjuangkan oleh Ganjar Pranowo. @questionsofwho  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/5ABdY5DEdP";0;0;0;0;in;1681527849675808769;1732758492069716220;__dimasgunawan;https://twitter.com/__dimasgunawan/status/1732758492069716220
Thu Dec 07 13:46:29 +0000 2023;1732758482091434044;"Dukungan untuk Ganjar Pranowo sebagai capres 2024 semakin kuat dengan terobosan KTP SAKTI, menandakan kepemimpinan yang progresif dan inovatif. @pax_cik  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/70tOvYAdEp";0;0;0;0;in;1686947717736706048;1732758482091434044;IsabellaNo20455;https://twitter.com/IsabellaNo20455/status/1732758482091434044
Thu Dec 07 13:46:26 +0000 2023;1732758469252718624;"@ganjarpranowo Setuju pak, kami yakin kalau bapak bisa meneruskan pembangunan ikn dan sudah cocok memimpin di ikn";0;0;0;0;in;1687293482145394688;1732635553949212783;MalwaRom;https://twitter.com/MalwaRom/status/1732758469252718624
Thu Dec 07 13:46:23 +0000 2023;1732758456627781789;"Terimakasih Ganjar Pranowo, KTP SAKTI ini benar-benar memudahkan hidup kita semua! @xrisqial  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/wMasxjSiAe";0;0;0;0;in;1681896451339857920;1732758456627781789;KaylaPuputt;https://twitter.com/KaylaPuputt/status/1732758456627781789
Thu Dec 07 13:46:20 +0000 2023;1732758444770521501;"Ganjar Pranowo selalu memberikan yang terbaik untuk rakyatnya. KTP SAKTI membuktikan kepedulian dan inovasinya yang luar biasa @sskipnoww  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/6pRkwf29rU";0;0;0;0;in;1686291024786997248;1732758444770521501;sryawjdi111;https://twitter.com/sryawjdi111/status/1732758444770521501
Thu Dec 07 13:46:19 +0000 2023;1732758438088970589;"Pasangan Nomer 3 @ganjarpranowo dan @mohmahfudmd bersih dan tegas. - #GanjarMahfud2024 pasti jadi Presiden RI 2024-2029 https://t.co/0kOhb0dXiT";0;5;14;36;in;794509735282102272;1732758438088970589;Jayabay19479190;https://twitter.com/Jayabay19479190/status/1732758438088970589
Thu Dec 07 13:46:15 +0000 2023;1732758420330262562;"Cukup Pakai NIK ini benar-benar brilian, Ganjar Pranowo selalu memberikan yang terbaik untuk masyarakatnya. @Squirtler_  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/0CR6U3Ggqs";0;0;0;0;in;1686568996899053568;1732758420330262562;EkaCahyani00;https://twitter.com/EkaCahyani00/status/1732758420330262562
Thu Dec 07 13:46:14 +0000 2023;1732758419466228004;"@officialinews_ @ganjarpranowo All in ganjar mahfud no 3 sakjosee otw presidenn 2024";0;0;0;0;in;1639308028104298496;1732650510879265138;ahmad63484;https://twitter.com/ahmad63484/status/1732758419466228004
Thu Dec 07 13:46:14 +0000 2023;1732758419227210236;"Keberlanjutan program bantuan sosial menunjukkan Ganjar Pranowo sebagai pemimpin yang konsisten dan peduli terhadap keberlangsungan kesejahteraan masyarakat. @pcrsephonei  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/OEqTEyJVP5";0;0;0;0;in;1691009545769046017;1732758419227210236;paanjikc;https://twitter.com/paanjikc/status/1732758419227210236
Thu Dec 07 13:46:07 +0000 2023;1732758388839506398;"IKN menjadi wujud konkret dari visi Ganjar Pranowo tentang kota masa depan yang inklusif dan modern. @ndhisfine  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/zSfTRRrSYA";0;0;0;0;in;1681612000441569280;1732758388839506398;__kofifaryh;https://twitter.com/__kofifaryh/status/1732758388839506398
Thu Dec 07 13:46:07 +0000 2023;1732758388638163006;"@ganjarpranowo Gotong royong antara pemerintah dan pemuka agama sangat penting untuk menciptakan keseimbangan dalam pembangunan";0;0;0;0;in;957610268;1732589528039456768;Tuah_Sultan;https://twitter.com/Tuah_Sultan/status/1732758388638163006
Thu Dec 07 13:46:02 +0000 2023;1732758365661810888;"Ganjar Pranowo dianggap sebagai tokoh yang dapat memotivasi generasi muda untuk berprestasi. @rassty733  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/ge7hCPOrFQ";0;0;0;0;in;1678349379839868929;1732758365661810888;indritri1156472;https://twitter.com/indritri1156472/status/1732758365661810888
Thu Dec 07 13:46:00 +0000 2023;1732758358661468550;"Dalam satu langkah maju, Ganjar Pranowo menunjukkan visinya yang jelas untuk memajukan negara melalui penyederhanaan administrasi dengan KTP SAKTI. @pberlaw  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/beXvWOiVUp";0;0;0;0;in;1691308490575446016;1732758358661468550;MayangSari11ii;https://twitter.com/MayangSari11ii/status/1732758358661468550
Thu Dec 07 13:45:57 +0000 2023;1732758347504648447;"Ganjar Pranowo emang bener-bener presiden masa depan. KTP SAKTI ini pasti jadi solusi buat masyarakat. @whdsfdn1  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/pkTD5HOCoZ";0;0;0;0;in;1679442222067093504;1732758347504648447;Cant37Vanesa;https://twitter.com/Cant37Vanesa/status/1732758347504648447
Thu Dec 07 13:45:55 +0000 2023;1732758337496981848;"Ganjar Pranowo mendorong pengembalian fungsi Bulog untuk mendorong stabilitasi harga bahan pokok.  #GanjarPemimpinPeduli https://t.co/ROGikuGwOV";0;0;0;0;in;2599078351;1732758337496981848;JudyBermudo;https://twitter.com/JudyBermudo/status/1732758337496981848
Thu Dec 07 13:45:50 +0000 2023;1732758316894532052;"@HildaAhmad9 @ganjarpranowo Bersama hadir untuk masa depan yang mantul";0;0;0;0;in;1722455220284964865;1732651046449877109;nuraini121860;https://twitter.com/nuraini121860/status/1732758316894532052
Thu Dec 07 13:45:49 +0000 2023;1732758310917710178;"Ganjar Pranowo bukan hanya berbicara tentang IKN, tetapi juga bertindak sebagai arsitek perubahan yang menginspirasi. @mingyutaher  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/WZRS7BKfTT";0;0;0;0;in;1691310819668316160;1732758310917710178;dianamersyyy;https://twitter.com/dianamersyyy/status/1732758310917710178
Thu Dec 07 13:45:48 +0000 2023;1732758309755850989;"Ganjar Pranowo dan Prof Mahfud komit untuk tinggal di IKN, menunjukkan tanggung jawab dan cinta mereka terhadap pembangunan nasional. @mawmatiepls  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/vXeV9P1Mht";0;0;0;0;in;1686920463707258880;1732758309755850989;endriabrar5841;https://twitter.com/endriabrar5841/status/1732758309755850989
Thu Dec 07 13:45:47 +0000 2023;1732758305397965251;"Pernyataan Ganjar Pranowo bahwa IKN adalah lambang harapan baru menjadi inspirasi bagi banyak orang untuk berkontribusi dalam mewujudkannya. @mob_1oo  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/BIblPIU5Sx";0;0;0;0;in;1686584874407473152;1732758305397965251;DaraLuna85138;https://twitter.com/DaraLuna85138/status/1732758305397965251
Thu Dec 07 13:45:44 +0000 2023;1732758291665789035;"Dalam kunjungannya ke IKN, Ganjar Pranowo menegaskan bahwa pembangunan ini adalah bagian tak terpisahkan dari perjalanan Indonesia menuju kemajuan. @Mineminemoon  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/c4J85j1cxH";0;0;0;0;in;1691020521868279809;1732758291665789035;azalea2648;https://twitter.com/azalea2648/status/1732758291665789035
Thu Dec 07 13:45:39 +0000 2023;1732758271289958558;"Melalui IKN, Mas Ganjar Pranowo membuktikan bahwa keberlanjutan dan pembangunan dapat berjalan seiringan. @nananonoinjunie  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/cXGlez9ylt";0;0;0;0;in;1683743736793305089;1732758271289958558;seannaadeeva_;https://twitter.com/seannaadeeva_/status/1732758271289958558
Thu Dec 07 13:45:33 +0000 2023;1732758247285862663;"@ekokuntadhi1 Ganjar Pranowo siap melanjutkan pembangunan IKN.";0;0;0;0;in;1702824819027275776;1732623781557084189;LorettaLou80769;https://twitter.com/LorettaLou80769/status/1732758247285862663
Thu Dec 07 13:45:32 +0000 2023;1732758241220977056;"@ganjarpranowo Bersama pak Ganjar Indonesia akan mengalami pembangunan merata";0;0;0;0;in;1699692947443490816;1732635553949212783;jegeez;https://twitter.com/jegeez/status/1732758241220977056
Thu Dec 07 13:45:28 +0000 2023;1732758223177023677;"Calon Presiden nomor urut 3, Ganjar Pranowo (@ganjarpranowo) menegaskan komitmennya untuk melanjutkan pembangunan IKN jika dirinya dan cawapres, Mahfud MD (@mohmahfudmd) terpilih memenangi Pemilihan Presiden (Pilpres) 2024.  Menurut Ganjar, rencana pemindahan ibu kota sudah… https://t.co/763HeCXJZO";0;0;0;1;in;46693036;1732758223177023677;inilahdotcom;https://twitter.com/inilahdotcom/status/1732758223177023677
Thu Dec 07 13:45:25 +0000 2023;1732758212364161431;"Ganjar Pranowo mendorong pengembalian fungsi Bulog untuk mendorong stabilitasi harga bahan pokok.  #GanjarPemimpinPeduli https://t.co/rd6TUfoW2j";0;0;0;0;in;1374213551825457152;1732758212364161431;Bela_Ganjar;https://twitter.com/Bela_Ganjar/status/1732758212364161431
Thu Dec 07 13:45:25 +0000 2023;1732758210220814578;"@HildaAhmad9 @ganjarpranowo Bersama kita bangkit untuk memperingati Hari Disabilitas Internasional! #sipalingganjar";0;0;0;0;in;1722550293014237184;1732651046449877109;NKiram59949;https://twitter.com/NKiram59949/status/1732758210220814578
Thu Dec 07 13:45:20 +0000 2023;1732758192709636262;"@Aryprasetyo85 @ganjarpranowo Nahh yg udah tepat dan pasti tuhh Pak Ganjar 😍 Ganjar Tuntaskan IKN";0;0;0;0;in;1691735854614761472;1732649199400095816;GvndMega59680;https://twitter.com/GvndMega59680/status/1732758192709636262
Thu Dec 07 13:45:19 +0000 2023;1732758185340260812;"Dengan KTP SAKTI, Ganjar Pranowo membuktikan dirinya sebagai pemimpin yang progresif dan selalu berusaha untuk memberikan yang terbaik bagi rakyat. @pikachujajan  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/4byXM5JmuR";0;0;0;0;in;1691370879748640768;1732758185340260812;PurnomoRul;https://twitter.com/PurnomoRul/status/1732758185340260812
Thu Dec 07 13:45:15 +0000 2023;1732758168319697020;"Ganjar Pranowo mendorong pengembalian fungsi Bulog untuk mendorong stabilitasi harga bahan pokok.  #GanjarPemimpinPeduli https://t.co/BYLkWCoJNq";0;0;0;0;in;2468573928;1732758168319697020;rannellie24;https://twitter.com/rannellie24/status/1732758168319697020
Thu Dec 07 13:45:13 +0000 2023;1732758162774823268;"Melalui penguatan ekonomi hijau di IKN, Ganjar Pranowo membuktikan bahwa pembangunan berkelanjutan bisa menjadi kenyataan. @MEOWRlN  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/r3h290t7Fi";0;0;0;0;in;1686964025597526016;1732758162774823268;MarioAlfiaand;https://twitter.com/MarioAlfiaand/status/1732758162774823268
Thu Dec 07 13:45:13 +0000 2023;1732758161931825273;"Dalam visi Ganjar Pranowo, IKN bukan sekadar kota baru, melainkan simbol harapan baru bagi generasi muda untuk berkarya dan berusaha. @meowbiatc  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/jyETh52NQV";0;0;0;0;in;1691019723834884096;1732758161931825273;nuerindriyani_;https://twitter.com/nuerindriyani_/status/1732758161931825273
Thu Dec 07 13:45:12 +0000 2023;1732758155673895243;"@ganjarpranowo sukses pak, apalagi demi kemakmuran serta kesejahteraan negeri ini";0;0;0;0;in;1684165144526598144;1732635553949212783;hellofren;https://twitter.com/hellofren/status/1732758155673895243
Thu Dec 07 13:45:11 +0000 2023;1732758153077432478;"@kurawa @ganjarpranowo Bagiin susu kotak doank, trus pake duit oligarki koq bangga?? Politik murahan sdh biasa....";0;0;0;0;in;158999777;1731238322339807260;rudymulyadi;https://twitter.com/rudymulyadi/status/1732758153077432478
Thu Dec 07 13:45:05 +0000 2023;1732758129581113712;"@Gus_Raharjo @ganjarpranowo Pak Ganjar bertanggung jawab akan keselamatan dan menjaga hak warganya saat PSN Wadas dibangun. Ganjar Tuntaskan IKN";0;0;0;0;in;1699008085837434880;1732646210912296966;leledumbo122315;https://twitter.com/leledumbo122315/status/1732758129581113712
Thu Dec 07 13:45:03 +0000 2023;1732758119145750907;"@Gus_Raharjo @ganjarpranowo Harus diakui kalau beberapa program Jokowi bagus, jadi harus diteruskan karena belum tuntas, Ganjar Tuntaskan IKN";0;0;0;0;in;1708508837454708736;1732646210912296966;yogiantoyogi;https://twitter.com/yogiantoyogi/status/1732758119145750907
